Overall_Rating,Seat Comfort,Cabin Staff Service,Food & Beverages,Ground Service,Inflight Entertainment,Wifi & Connectivity,Value For Money,Recommended
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
8.875,4.75,4.75,6.0,3.5,3.5,1.0,6.0,1.0
1.0,1.0,2.25,2.25,1.0,2.25,2.25,6.0,0.0
1.0,6.0,6.0,6.0,6.0,4.75,6.0,6.0,1.0
4.375,4.75,4.75,3.5,2.25,4.75,4.75,2.25,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,1.0,1.0,1.0,0.0
2.125,3.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0
7.75,4.75,4.75,2.25,2.25,4.75,1.0,4.75,1.0
1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
8.875,6.0,6.0,4.75,1.0,4.75,6.0,6.0,1.0
1.0,4.75,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
7.75,3.5,6.0,4.75,4.75,4.75,1.0,4.75,1.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
2.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,2.25,2.25,2.25,1.0,2.25,2.25,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,2.25,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,2.25,2.25,3.5,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.25,3.5,1.0,3.5,2.25,2.25,1.0,1.0,0.0
2.125,3.5,4.75,3.5,2.25,2.25,1.0,1.0,0.0
1.0,6.0,6.0,3.5,6.0,4.75,4.75,6.0,1.0
3.25,2.25,1.0,2.25,4.75,4.75,4.75,2.25,0.0
10.0,3.5,3.5,2.25,4.75,2.25,3.5,4.75,1.0
7.75,3.5,3.5,2.25,4.75,2.25,1.0,4.75,1.0
1.0,4.75,4.75,3.5,1.0,2.25,1.0,1.0,0.0
8.875,6.0,4.75,1.0,4.75,2.25,1.0,3.5,1.0
3.25,4.75,1.0,1.0,4.75,3.5,1.0,3.5,0.0
2.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.25,2.25,1.0,1.0,3.5,2.25,1.0,2.25,0.0
3.25,3.5,1.0,3.5,2.25,2.25,1.0,3.5,0.0
3.25,1.0,4.75,3.5,4.75,2.25,1.0,2.25,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
2.125,3.5,3.5,2.25,1.0,2.25,1.0,1.0,0.0
1.0,6.0,6.0,6.0,3.5,6.0,1.0,6.0,1.0
2.125,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
6.625,4.75,3.5,2.25,2.25,3.5,1.0,4.75,1.0
5.5,2.25,6.0,3.5,4.75,2.25,1.0,4.75,0.0
7.75,3.5,4.75,4.75,3.5,4.75,1.0,4.75,1.0
8.875,2.25,6.0,4.75,4.75,3.5,1.0,4.75,1.0
1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0
1.0,6.0,4.75,6.0,4.75,4.75,3.5,4.75,1.0
7.75,3.5,3.5,3.5,4.75,6.0,6.0,6.0,1.0
4.375,2.25,4.75,3.5,1.0,2.25,1.0,3.5,0.0
1.0,3.5,2.25,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,1.0,2.25,1.0,6.0,1.0,2.25,0.0
8.875,3.5,6.0,6.0,4.75,2.25,1.0,6.0,1.0
2.125,1.0,1.0,1.0,2.25,1.0,1.0,1.0,0.0
2.125,3.5,3.5,3.5,3.5,1.0,1.0,1.0,0.0
4.375,1.0,3.5,2.25,3.5,2.25,1.0,4.75,0.0
4.375,2.25,3.5,3.5,3.5,2.25,1.0,4.75,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
2.125,3.5,3.5,4.75,1.0,4.75,1.0,1.0,0.0
5.5,2.25,2.25,3.5,2.25,2.25,1.0,3.5,0.0
2.125,3.5,3.5,2.25,1.0,2.25,1.0,1.0,0.0
7.75,3.5,4.75,4.75,4.75,3.5,1.0,6.0,1.0
7.75,3.5,4.75,4.75,3.5,3.5,1.0,3.5,1.0
4.375,2.25,3.5,1.0,3.5,2.25,1.0,3.5,1.0
5.5,4.75,3.5,3.5,2.25,2.25,1.0,2.25,0.0
7.75,6.0,6.0,3.5,3.5,3.5,1.0,4.75,1.0
4.375,3.5,3.5,1.0,3.5,2.25,1.0,3.5,0.0
7.75,3.5,3.5,3.5,4.75,2.25,1.0,6.0,1.0
8.875,2.25,4.75,3.5,4.75,3.5,1.0,6.0,1.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,2.25,2.25,2.25,1.0,2.25,1.0,1.0,0.0
2.125,4.75,4.75,3.5,1.0,2.25,1.0,2.25,0.0
10.0,4.75,4.75,6.0,4.75,2.25,1.0,6.0,1.0
7.75,4.75,4.75,3.5,4.75,2.25,1.0,3.5,1.0
4.375,3.5,4.75,4.75,1.0,2.25,1.0,4.75,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,6.0,6.0,6.0,6.0,2.25,6.0,6.0,1.0
8.875,3.5,3.5,3.5,3.5,2.25,1.0,6.0,1.0
1.0,6.0,6.0,3.5,6.0,2.25,1.0,6.0,1.0
2.125,2.25,4.75,3.5,2.25,2.25,1.0,3.5,0.0
8.875,4.75,4.75,4.75,3.5,2.25,1.0,4.75,1.0
1.0,6.0,6.0,3.5,6.0,2.25,1.0,6.0,0.0
10.0,4.75,4.75,3.5,6.0,2.25,1.0,4.75,1.0
1.0,6.0,6.0,3.5,6.0,2.25,1.0,6.0,1.0
4.375,2.25,3.5,2.25,1.0,2.25,1.0,3.5,0.0
4.375,1.0,1.0,2.25,2.25,2.25,1.0,3.5,0.0
1.0,1.0,2.25,2.25,1.0,2.25,1.0,1.0,0.0
1.0,4.75,6.0,6.0,3.5,2.25,1.0,6.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,4.75,6.0,6.0,6.0,3.5,1.0,6.0,1.0
2.125,1.0,4.75,3.5,2.25,3.5,3.5,1.0,0.0
7.75,4.75,4.75,2.25,4.75,2.25,1.0,6.0,1.0
1.0,3.5,3.5,3.5,2.25,2.25,1.0,1.0,0.0
1.0,3.5,6.0,3.5,6.0,3.5,3.5,6.0,1.0
1.0,1.0,1.0,1.0,2.25,3.5,1.0,1.0,0.0
4.375,3.5,1.0,3.5,2.25,2.25,1.0,3.5,1.0
10.0,6.0,6.0,4.75,3.5,3.5,3.5,4.75,1.0
1.0,1.0,1.0,3.5,2.25,2.25,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,0.0
3.25,2.25,1.0,3.5,3.5,2.25,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
5.5,1.0,4.75,3.5,1.0,1.0,1.0,2.25,0.0
7.75,4.75,4.75,3.5,3.5,2.25,4.75,3.5,0.0
4.375,2.25,2.25,1.0,1.0,2.25,1.0,2.25,0.0
3.25,1.0,1.0,1.0,1.0,1.0,1.0,2.25,0.0
2.125,2.25,2.25,3.5,2.25,2.25,1.0,2.25,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,4.75,2.25,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
5.5,3.5,4.75,2.25,4.75,1.0,1.0,3.5,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,3.5,6.0,6.0,6.0,6.0,6.0,3.5,1.0
1.0,1.0,2.25,3.5,1.0,2.25,1.0,2.25,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.25,1.0,2.25,3.5,1.0,3.5,1.0,3.5,0.0
1.0,1.0,2.25,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.25,1.0,1.0,1.0,1.0,2.25,0.0
1.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,0.0
2.125,2.25,1.0,2.25,1.0,2.25,1.0,2.25,0.0
1.0,2.25,2.25,3.5,1.0,1.0,1.0,1.0,0.0
4.375,1.0,4.75,3.5,4.75,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,2.25,1.0,1.0,2.25,2.25,1.0,2.25,0.0
4.375,1.0,2.25,3.5,1.0,2.25,1.0,3.5,0.0
1.0,3.5,2.25,1.0,2.25,2.25,1.0,1.0,0.0
3.25,3.5,3.5,3.5,4.75,1.0,1.0,3.5,0.0
1.0,4.75,1.0,2.25,3.5,2.25,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.25,1.0,1.0,3.5,2.25,1.0,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,6.0,6.0,6.0,6.0,2.25,1.0,6.0,1.0
2.125,3.5,4.75,2.25,1.0,2.25,2.25,2.25,0.0
5.5,2.25,4.75,2.25,3.5,2.25,2.25,2.25,0.0
2.125,2.25,4.75,2.25,2.25,1.0,1.0,1.0,0.0
5.5,4.75,4.75,3.5,4.75,1.0,1.0,3.5,0.0
7.75,3.5,4.75,3.5,4.75,2.25,2.25,4.75,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.125,1.0,3.5,2.25,2.25,1.0,1.0,2.25,0.0
1.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,0.0
7.75,4.75,4.75,2.25,3.5,2.25,3.5,3.5,1.0
2.125,2.25,1.0,2.25,2.25,1.0,1.0,2.25,0.0
1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0
1.0,4.75,6.0,6.0,4.75,2.25,3.5,6.0,1.0
1.0,2.25,3.5,1.0,3.5,2.25,1.0,1.0,0.0
1.0,2.25,3.5,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,3.5,1.0,1.0,1.0,1.0,1.0,0.0
4.375,1.0,2.25,1.0,2.25,1.0,1.0,2.25,0.0
2.125,1.0,2.25,2.25,2.25,2.25,1.0,2.25,0.0
2.125,1.0,3.5,4.75,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,2.25,1.0,1.0,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
7.75,4.75,4.75,4.75,4.75,2.25,1.0,4.75,1.0
2.125,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.125,2.25,1.0,2.25,2.25,2.25,1.0,1.0,0.0
2.125,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
8.875,4.75,6.0,4.75,3.5,4.75,1.0,4.75,1.0
2.125,1.0,1.0,1.0,2.25,1.0,1.0,2.25,0.0
1.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,0.0
3.25,3.5,1.0,1.0,2.25,2.25,2.25,2.25,0.0
6.625,3.5,6.0,2.25,4.75,2.25,1.0,3.5,1.0
3.25,3.5,3.5,1.0,1.0,1.0,1.0,3.5,0.0
6.625,1.0,3.5,1.0,6.0,1.0,1.0,6.0,1.0
10.0,4.75,4.75,4.75,6.0,2.25,1.0,6.0,1.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,2.25,2.25,1.0,1.0,0.0
3.25,4.75,6.0,3.5,1.0,2.25,1.0,1.0,0.0
6.625,4.75,3.5,1.0,1.0,1.0,1.0,4.75,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,2.25,2.25,2.25,2.25,2.25,1.0,2.25,0.0
10.0,6.0,6.0,2.25,6.0,2.25,1.0,6.0,1.0
5.5,3.5,3.5,3.5,1.0,3.5,1.0,4.75,0.0
8.875,4.75,6.0,3.5,6.0,3.5,1.0,6.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,3.5,2.25,1.0,3.5,1.0,2.25,0.0
8.875,6.0,6.0,4.75,6.0,3.5,1.0,4.75,1.0
1.0,3.5,3.5,3.5,2.25,2.25,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,2.25,1.0,2.25,1.0,1.0,0.0
3.25,1.0,2.25,2.25,3.5,2.25,1.0,3.5,0.0
7.75,3.5,4.75,3.5,3.5,2.25,1.0,6.0,1.0
7.75,4.75,4.75,3.5,3.5,2.25,1.0,6.0,1.0
5.5,3.5,6.0,2.25,2.25,1.0,1.0,4.75,1.0
1.0,3.5,2.25,3.5,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
6.625,4.75,6.0,4.75,1.0,1.0,1.0,4.75,1.0
2.125,3.5,4.75,1.0,3.5,2.25,1.0,2.25,0.0
6.625,3.5,4.75,2.25,4.75,3.5,1.0,4.75,0.0
5.5,2.25,4.75,2.25,3.5,3.5,1.0,4.75,0.0
1.0,1.0,1.0,1.0,1.0,3.5,1.0,1.0,0.0
6.625,2.25,4.75,2.25,3.5,3.5,1.0,3.5,0.0
5.5,3.5,2.25,1.0,2.25,1.0,1.0,4.75,1.0
8.875,4.75,4.75,3.5,4.75,2.25,1.0,6.0,1.0
1.0,2.25,2.25,2.25,1.0,1.0,1.0,1.0,0.0
2.125,3.5,4.75,2.25,1.0,1.0,1.0,2.25,0.0
10.0,6.0,6.0,4.75,6.0,4.75,1.0,6.0,1.0
4.375,2.25,4.75,4.75,1.0,3.5,1.0,6.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,2.25,3.5,3.5,1.0,6.0,1.0,1.0,0.0
1.0,1.0,2.25,1.0,1.0,1.0,1.0,1.0,0.0
1.0,2.25,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,4.75,4.75,1.0,3.5,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
3.25,3.5,3.5,1.0,1.0,1.0,1.0,2.25,0.0
8.875,4.75,4.75,4.75,4.75,2.25,1.0,6.0,1.0
10.0,4.75,6.0,3.5,6.0,3.5,1.0,6.0,1.0
1.0,3.5,3.5,3.5,1.0,3.5,1.0,1.0,0.0
1.0,1.0,2.25,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.25,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.25,1.0,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
7.75,4.75,4.75,3.5,4.75,3.5,1.0,6.0,1.0
3.25,2.25,4.75,3.5,2.25,2.25,1.0,2.25,0.0
2.125,3.5,1.0,1.0,2.25,1.0,1.0,2.25,0.0
7.75,3.5,3.5,4.75,3.5,2.25,1.0,6.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,6.0,6.0,6.0,4.75,3.5,1.0,4.75,1.0
7.75,3.5,6.0,4.75,4.75,3.5,1.0,6.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
8.875,6.0,4.75,4.75,4.75,3.5,1.0,6.0,1.0
1.0,3.5,1.0,1.0,2.25,2.25,1.0,2.25,0.0
3.25,2.25,1.0,2.25,1.0,2.25,1.0,2.25,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2.125,2.25,2.25,2.25,1.0,1.0,1.0,4.75,0.0
8.875,6.0,6.0,6.0,6.0,4.75,1.0,6.0,1.0
7.75,4.75,6.0,4.75,1.0,4.75,1.0,4.75,1.0
2.125,3.5,3.5,3.5,2.25,2.25,1.0,4.75,0.0
3.25,3.5,2.25,3.5,1.0,3.5,1.0,2.25,0.0
4.375,3.5,3.5,4.75,2.25,3.5,1.0,3.5,0.0
6.625,3.5,3.5,3.5,3.5,3.5,1.0,3.5,0.0
1.0,2.25,2.25,3.5,1.0,1.0,1.0,1.0,0.0
4.375,3.5,3.5,1.0,2.25,1.0,1.0,3.5,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,0.0
1.0,1.0,3.5,3.5,2.25,4.75,1.0,1.0,0.0
7.75,6.0,4.75,4.75,4.75,2.25,1.0,6.0,1.0
2.125,1.0,1.0,2.25,2.25,1.0,1.0,2.25,0.0
7.75,3.5,4.75,4.75,6.0,4.75,1.0,6.0,1.0
1.0,3.5,4.75,1.0,1.0,1.0,1.0,1.0,0.0
5.5,2.25,1.0,4.75,3.5,4.75,1.0,6.0,1.0
1.0,3.5,2.25,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,2.25,1.0,1.0,1.0,1.0,2.25,0.0
8.875,6.0,6.0,6.0,6.0,2.25,1.0,6.0,1.0
10.0,6.0,6.0,1.0,6.0,2.25,1.0,6.0,1.0
10.0,6.0,6.0,4.75,6.0,4.75,1.0,6.0,1.0
1.0,2.25,1.0,1.0,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,1.0,3.5,1.0,1.0,2.25,0.0
6.625,6.0,2.25,3.5,6.0,2.25,1.0,6.0,1.0
10.0,6.0,6.0,3.5,6.0,2.25,1.0,6.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,6.0,6.0,6.0,6.0,2.25,1.0,6.0,1.0
8.875,4.75,6.0,3.5,4.75,2.25,1.0,6.0,1.0
4.375,1.0,4.75,2.25,3.5,2.25,1.0,2.25,0.0
1.0,4.75,6.0,3.5,6.0,2.25,1.0,6.0,1.0
8.875,6.0,4.75,3.5,4.75,2.25,1.0,6.0,1.0
5.5,4.75,3.5,3.5,4.75,2.25,1.0,3.5,1.0
1.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,1.0
8.875,6.0,6.0,6.0,6.0,6.0,6.0,4.75,1.0
8.875,4.75,4.75,4.75,4.75,2.25,1.0,4.75,1.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
4.375,2.25,1.0,3.5,2.25,2.25,2.25,2.25,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,4.75,6.0,6.0,4.75,4.75,6.0,4.75,1.0
8.875,3.5,4.75,4.75,4.75,2.25,1.0,4.75,1.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,2.25,0.0
7.75,4.75,4.75,4.75,1.0,2.25,1.0,4.75,1.0
7.75,4.75,6.0,4.75,4.75,2.25,1.0,4.75,1.0
1.0,6.0,6.0,6.0,6.0,2.25,1.0,6.0,1.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
10.0,4.75,6.0,6.0,4.75,2.25,1.0,6.0,1.0
8.875,4.75,3.5,3.5,4.75,2.25,1.0,4.75,1.0
1.0,4.75,6.0,4.75,6.0,2.25,1.0,6.0,1.0
8.875,4.75,6.0,4.75,4.75,2.25,1.0,3.5,1.0
7.75,3.5,4.75,3.5,4.75,3.5,3.5,3.5,1.0
1.0,6.0,6.0,4.75,4.75,2.25,1.0,6.0,1.0
1.0,3.5,4.75,6.0,4.75,2.25,1.0,3.5,0.0
7.75,3.5,3.5,2.25,2.25,2.25,1.0,3.5,1.0
6.625,6.0,6.0,2.25,6.0,6.0,1.0,3.5,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,3.5,3.5,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
1.0,2.25,3.5,2.25,1.0,1.0,1.0,1.0,0.0
8.875,3.5,4.75,4.75,3.5,3.5,1.0,2.25,1.0
1.0,6.0,6.0,3.5,4.75,2.25,1.0,4.75,1.0
1.0,6.0,6.0,6.0,6.0,2.25,1.0,6.0,1.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,6.0,6.0,6.0,6.0,2.25,1.0,6.0,1.0
3.25,3.5,3.5,3.5,2.25,2.25,1.0,1.0,0.0
3.25,2.25,3.5,2.25,3.5,2.25,1.0,2.25,1.0
7.75,3.5,4.75,4.75,4.75,2.25,1.0,6.0,1.0
2.125,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
4.375,3.5,3.5,3.5,2.25,2.25,1.0,3.5,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
7.75,4.75,4.75,2.25,4.75,2.25,1.0,4.75,1.0
2.125,1.0,1.0,1.0,2.25,1.0,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
7.75,2.25,6.0,3.5,2.25,1.0,1.0,3.5,1.0
7.75,4.75,6.0,6.0,4.75,2.25,1.0,4.75,1.0
8.875,6.0,3.5,3.5,3.5,2.25,1.0,3.5,1.0
1.0,1.0,2.25,1.0,1.0,2.25,1.0,1.0,0.0
1.0,1.0,2.25,2.25,1.0,2.25,1.0,2.25,0.0
8.875,3.5,4.75,3.5,4.75,3.5,1.0,4.75,1.0
4.375,3.5,4.75,4.75,1.0,2.25,1.0,4.75,0.0
2.125,3.5,2.25,2.25,4.75,1.0,1.0,1.0,0.0
1.0,1.0,2.25,3.5,3.5,1.0,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,0.0
4.375,2.25,3.5,3.5,6.0,1.0,1.0,3.5,0.0
1.0,1.0,2.25,1.0,1.0,2.25,1.0,1.0,0.0
2.125,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,0.0
1.0,2.25,1.0,1.0,1.0,2.25,1.0,1.0,0.0
2.125,1.0,2.25,1.0,1.0,1.0,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
3.25,3.5,4.75,3.5,1.0,2.25,1.0,4.75,0.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,0.0
1.0,1.0,2.25,2.25,1.0,1.0,1.0,1.0,0.0
1.0,6.0,6.0,6.0,6.0,2.25,1.0,6.0,1.0
1.0,1.0,1.0,1.0,1.0,2.25,1.0,1.0,0.0
4.375,2.25,2.25,2.25,3.5,2.25,1.0,3.5,0.0
1.0,1.0,2.25,1.0,1.0,1.0,1.0,1.0,0.0
2.125,3.5,3.5,1.0,6.0,2.25,1.0,2.25,0.0
3.25,1.0,3.5,2.25,4.75,2.25,1.0,3.5,0.0
7.75,4.75,4.75,3.5,4.75,3.5,4.75,6.0,1.0
5.5,4.75,2.25,4.75,4.75,2.25,1.0,3.5,1.0
1.0,2.25,1.0,2.25,1.0,2.25,1.0,1.0,0.0
7.75,6.0,4.75,3.5,3.5,2.25,1.0,3.5,1.0
1.0,2.25,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,2.25,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,2.25,1.0,2.25,3.5,1.0,0.0
3.25,6.0,1.0,1.0,6.0,1.0,1.0,2.25,0.0
3.25,1.0,2.25,2.25,1.0,2.25,1.0,2.25,0.0
1.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,1.0
1.0,1.0,3.5,3.5,1.0,2.25,1.0,2.25,0.0
4.375,1.0,6.0,4.75,6.0,2.25,1.0,1.0,0.0
1.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,1.0
3.25,3.5,3.5,3.5,1.0,3.5,1.0,3.5,0.0
1.0,4.75,6.0,4.75,6.0,2.25,1.0,6.0,1.0
2.125,1.0,1.0,2.25,1.0,2.25,1.0,3.5,0.0
1.0,4.75,6.0,6.0,6.0,4.75,3.5,6.0,1.0
8.875,4.75,6.0,4.75,6.0,3.5,1.0,4.75,1.0
3.25,4.75,1.0,1.0,3.5,1.0,1.0,2.25,0.0
1.0,2.25,2.25,4.75,1.0,2.25,1.0,1.0,0.0
10.0,3.5,6.0,6.0,6.0,1.0,1.0,6.0,1.0
10.0,6.0,6.0,6.0,3.5,4.75,4.75,4.75,1.0
1.0,2.25,1.0,2.25,1.0,2.25,1.0,1.0,0.0
1.0,1.0,2.25,2.25,1.0,2.25,1.0,2.25,0.0
8.875,4.75,6.0,6.0,6.0,4.75,1.0,4.75,1.0
7.75,4.75,3.5,4.75,4.75,1.0,1.0,3.5,1.0
1.0,4.75,6.0,6.0,4.75,2.25,1.0,6.0,1.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
2.125,1.0,2.25,1.0,1.0,1.0,1.0,2.25,0.0
6.625,3.5,4.75,4.75,4.75,2.25,1.0,6.0,1.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,2.25,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,2.25,2.25,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,2.25,2.25,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
2.125,3.5,4.75,3.5,3.5,2.25,1.0,1.0,0.0
1.0,1.0,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,1.0,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,4.75,2.25,3.5,1.0,2.25,1.0,2.25,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
8.875,6.0,4.75,3.5,4.75,2.25,1.0,4.75,1.0
1.0,3.5,3.5,3.5,1.0,2.25,1.0,1.0,0.0
1.0,4.75,6.0,6.0,6.0,2.25,1.0,6.0,1.0
10.0,4.75,6.0,3.5,6.0,2.25,1.0,6.0,1.0
8.875,4.75,3.5,3.5,4.75,2.25,1.0,4.75,1.0
10.0,4.75,3.5,3.5,3.5,2.25,1.0,4.75,1.0
